921,93551	1,01118	1,01142	1,01401	1,01423	1,0154	1,01689	1,01881	1,02234	1,0223	1,04694	1,06547
922,89988	1,00143	1,00231	1,00439	1,00495	1,00589	1,00749	1,00891	1,01297	1,01255	1,03686	1,05641
923,86424	0,99217	0,99338	0,99464	0,99577	0,99609	0,99841	0,99957	1,0039	1,00277	1,02726	1,04686
924,82861	0,98319	0,98449	0,98516	0,98659	0,98676	0,98922	0,99043	0,99456	0,99379	1,01817	1,03635
925,79298	0,974	0,97532	0,97596	0,9775	0,97775	0,97998	0,98132	0,98522	0,98549	1,00887	1,02583
926,75735	0,96459	0,96601	0,96691	0,96841	0,96876	0,97098	0,97245	0,97615	0,97685	0,99939	1,01632
927,72172	0,95522	0,95637	0,95769	0,959	0,95934	0,96162	0,96328	0,96682	0,96742	0,99014	1,0072
928,68608	0,94663	0,94734	0,94899	0,95014	0,95056	0,95263	0,95426	0,95777	0,95809	0,98153	0,99841
929,65045	0,93803	0,93875	0,94047	0,94149	0,94213	0,94378	0,94566	0,94906	0,94926	0,97269	0,98929
930,61482	0,92938	0,9302	0,93208	0,93285	0,93327	0,93513	0,93734	0,94077	0,9409	0,96369	0,97992
931,57919	0,92088	0,92168	0,92348	0,92426	0,92454	0,92641	0,92887	0,9322	0,93233	0,9549	0,97063
932,54355	0,91231	0,9134	0,91468	0,91559	0,91612	0,91769	0,92012	0,92343	0,92396	0,94647	0,96174
933,50792	0,90401	0,90533	0,90632	0,90699	0,90784	0,90952	0,91156	0,9151	0,91608	0,93827	0,95353
934,47229	0,89609	0,89677	0,89803	0,89857	0,89978	0,9013	0,90324	0,90696	0,90776	0,92965	0,94554
935,43666	0,88813	0,88857	0,89014	0,89085	0,8917	0,89313	0,89524	0,89922	0,89919	0,92117	0,9374
936,40102	0,8799	0,88082	0,88252	0,88318	0,8837	0,88527	0,88746	0,89135	0,89089	0,91307	0,92847
937,36539	0,87209	0,87303	0,87479	0,87554	0,87616	0,87772	0,87986	0,88341	0,88326	0,90553	0,91948
938,32976	0,86419	0,86528	0,86685	0,86776	0,86837	0,86961	0,872	0,87553	0,87579	0,89782	0,91082
939,29413	0,85609	0,85758	0,85885	0,85971	0,86059	0,86166	0,86404	0,86769	0,86835	0,88989	0,90282
940,2585	0,84826	0,84989	0,85129	0,85215	0,85292	0,8543	0,85652	0,86007	0,86094	0,8824	0,89565
941,22286	0,84071	0,84235	0,84391	0,84487	0,84522	0,84665	0,84905	0,8526	0,85295	0,87466	0,88816
942,18723	0,83363	0,83517	0,83636	0,83777	0,83788	0,83924	0,84139	0,84519	0,84497	0,86675	0,88014
943,1516	0,82645	0,82773	0,82893	0,8305	0,83046	0,83196	0,83379	0,83763	0,83754	0,85892	0,87187
944,11597	0,81919	0,81996	0,82176	0,82272	0,82314	0,82472	0,82627	0,83009	0,83041	0,85143	0,86363
945,08033	0,81161	0,81236	0,81442	0,81488	0,81563	0,81724	0,81869	0,82236	0,82308	0,84399	0,8554
946,0447	0,80393	0,80518	0,80703	0,80746	0,80802	0,80966	0,81132	0,81486	0,81571	0,83612	0,84797
947,00907	0,79677	0,79806	0,7996	0,80019	0,80072	0,80224	0,80387	0,80742	0,80809	0,8282	0,84104
947,97344	0,78973	0,79075	0,79218	0,79284	0,79348	0,79467	0,79635	0,79981	0,80012	0,82045	0,83339
948,9378	0,78253	0,78351	0,78495	0,78566	0,78626	0,78726	0,78919	0,79246	0,79239	0,81295	0,82544
949,90217	0,77514	0,7762	0,77756	0,77848	0,77882	0,77991	0,78194	0,7851	0,78502	0,80529	0,81718
950,86654	0,76761	0,76877	0,77012	0,77112	0,77134	0,77261	0,7745	0,77774	0,77785	0,79744	0,809
951,83091	0,76028	0,76134	0,76267	0,76357	0,76389	0,76522	0,76705	0,77002	0,77031	0,78976	0,80179
952,79528	0,75326	0,75409	0,75537	0,75605	0,75663	0,75782	0,75962	0,76228	0,76263	0,78204	0,79514
953,75964	0,74606	0,74702	0,74829	0,74874	0,74954	0,7504	0,75217	0,75483	0,75496	0,77426	0,78808
954,72401	0,73908	0,74019	0,74131	0,74179	0,74243	0,7432	0,74489	0,74759	0,74758	0,76682	0,78051
955,68838	0,73227	0,73323	0,73428	0,73492	0,73534	0,73658	0,73783	0,74074	0,74076	0,75962	0,77282
956,65275	0,72505	0,7259	0,72715	0,72774	0,7281	0,72968	0,73073	0,73381	0,73382	0,75244	0,7652
957,61711	0,71773	0,71872	0,72005	0,72051	0,72096	0,72237	0,7235	0,72676	0,72677	0,74538	0,75808
958,58148	0,7106	0,71158	0,71301	0,71342	0,71406	0,71511	0,71648	0,7195	0,71959	0,73837	0,75162
959,54585	0,70392	0,70464	0,70618	0,7066	0,7072	0,70816	0,70994	0,71238	0,7123	0,73133	0,74543
960,51022	0,69728	0,69807	0,69927	0,69995	0,70028	0,70145	0,70318	0,70565	0,70519	0,72439	0,73874
961,47458	0,6905	0,69142	0,6924	0,69321	0,69347	0,69477	0,69617	0,69883	0,69836	0,71761	0,73149
962,43895	0,6837	0,68456	0,68575	0,68634	0,6867	0,68792	0,6893	0,69192	0,6919	0,71087	0,72423
963,40332	0,67683	0,67783	0,67906	0,67936	0,68004	0,68099	0,68252	0,68503	0,68538	0,70407	0,71741
964,36769	0,67026	0,67122	0,67237	0,67261	0,67344	0,67436	0,67576	0,67831	0,67861	0,6971	0,71107
965,33206	0,6637	0,66452	0,66584	0,66628	0,66678	0,6677	0,66915	0,67175	0,67182	0,69028	0,70501
966,29642	0,65729	0,65805	0,65955	0,66008	0,66045	0,66124	0,66291	0,66527	0,66521	0,68381	0,69883
